"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"32","RT @POLITICOMag: This year, the three major nightly newscasts have devoted just 32 minutes to policy issues in the presidential race https:…",FALSE,0,NA,2016-11-07 07:50:01,FALSE,NA,"795533750725705728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CristinaCriddle",187,TRUE,FALSE,NA,NA,"England, United Kingdom","en","http://pbs.twimg.com/profile_images/770774571662381056/sRk51jsN_normal.jpg"
"33","RT @donnabrazile: Hillary Clinton: Why you should vote for me https://t.co/MfWQZ6193K via @usatoday",FALSE,0,NA,2016-11-07 07:50:00,FALSE,NA,"795533748972519424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisastokke",331,TRUE,FALSE,NA,NA,"London, UK","en","http://pbs.twimg.com/profile_images/793548831501660160/13WCNYAL_normal.jpg"
"34","Time to break out my dress shirts: On Election Tuesday We Wear White https://t.co/oY46G6BO4k",FALSE,1,NA,2016-11-07 07:50:00,FALSE,NA,"795533747223400448",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","capedshitheader",0,FALSE,FALSE,NA,NA,"Salem, MA","en","http://pbs.twimg.com/profile_images/145366804/twitter_caped_normal.png"
"35","RT @CNN: Here’s everything non-Americans should know about the US election. (Handy for US citizens too) https://t.co/QXVYtocPeO https://t.c…",FALSE,0,NA,2016-11-07 07:49:57,FALSE,NA,"795533736427167744",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","IssaMara_18",33,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/648639399/1_normal.jpg"
"36","RT @CNN: Here’s everything non-Americans should know about the US election. (Handy for US citizens too) https://t.co/QXVYtocPeO https://t.c…",FALSE,0,NA,2016-11-07 07:49:55,FALSE,NA,"795533727438929920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexisRenae__",34,TRUE,FALSE,NA,NA,"San Antonio, TX","en","http://pbs.twimg.com/profile_images/782138574393057281/DFpTRGvQ_normal.jpg"
"37","RT @xychelsea: If you’re lucky enough to be able to vote, don’t let that privilege go to waste. #civicduty https://t.co/zIompnnViB",FALSE,0,NA,2016-11-07 07:49:54,FALSE,NA,"795533722686623744",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","sennekuyl",728,TRUE,FALSE,NA,NA,"Qld Australia","en","http://pbs.twimg.com/profile_images/699924351399792640/EKT2VZ0t_normal.jpg"
"38","RT @pscaruffi: My final thoughts on the 2016 presidential election https://t.co/OXSdoKDUk7 #trump #hillary #democracy",FALSE,0,NA,2016-11-07 07:49:53,FALSE,NA,"795533718966439936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connordmason",1,TRUE,FALSE,NA,NA,"Milwaukee, WI","en","http://pbs.twimg.com/profile_images/686337900351467520/mS7nKx_L_normal.jpg"
"39","BREAKING: Florida Election Employees Caught Faking 1,000’s of Stolen Absentee Ballots in Massive Voter Fraud Scheme! https://t.co/eF2BnZqAt3",FALSE,0,NA,2016-11-07 07:49:52,FALSE,NA,"795533715778588672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicolerigets",0,FALSE,FALSE,NA,NA,"West Vancouver B.C.","en","http://pbs.twimg.com/profile_images/1258342357/5106943898_35667a2ed5_m_normal.jpg"
"40","I love Mitch Albom. And this is one of his best articles ever. Really describes where we've gone as a Nation and... https://t.co/uq4lYrkeqO",FALSE,0,NA,2016-11-07 07:49:52,FALSE,NA,"795533715225116673",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MikeDeVore",0,FALSE,FALSE,NA,NA,"Lowell, MI","en","http://pbs.twimg.com/profile_images/460943000336470016/n6dLxcgg_normal.jpeg"
"41","RT @OccupyWallStNYC: #Election2016 The Big Con: what is really at stake in this US election https://t.co/PeIG6aj3MX",FALSE,0,NA,2016-11-07 07:49:51,FALSE,NA,"795533711601176576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ptsd2013",7,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/665596411115913217/9xd1yM1O_normal.jpg"
"42","RT @SalenaZito: I drove 2000 miles on the back roads-from Appalachia to the Rockies. 
Meet the other America https://t.co/tgqSybd3uJ https:…",FALSE,0,NA,2016-11-07 07:49:51,FALSE,NA,"795533711320170496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salaam86",25,TRUE,FALSE,NA,NA,"Usa","en","http://pbs.twimg.com/profile_images/795006684259352580/ZTP88QyP_normal.jpg"
"43","RT @UnburntWitch: Want to feel old? The 2016 election started t h r e e  h u n d r e d  y e a r s  a g o",FALSE,0,NA,2016-11-07 07:49:49,FALSE,NA,"795533701262311425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teacuptsauceror",783,TRUE,FALSE,NA,NA,"Leeds, England","en","http://pbs.twimg.com/profile_images/1904853783/576_normal.jpg"
"44","RT @CutiePetunie: I'm history/political reporter
History will repeat itself 
Election 2016's pivotal
Vote against expansion of evil
Religio…",FALSE,0,NA,2016-11-07 07:49:48,FALSE,NA,"795533697617448960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CutiePetunie",4,TRUE,FALSE,NA,NA,"Long Island New York & Austria","en","http://pbs.twimg.com/profile_images/666079387293319168/UHfNP6Yv_normal.jpg"
"45","RT @itvnews: This is how America will choose whether Donald Trump or Hillary Clinton becomes its next president https://t.co/4IIRMGfR7P htt…",FALSE,0,NA,2016-11-07 07:49:48,FALSE,NA,"795533696229081092",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clearshotvigo",46,TRUE,FALSE,NA,NA,"London","en","http://pbs.twimg.com/profile_images/66215466/me003_normal.jpg"
